File;Item Start;Item End;Left Context;Match;Right Context;Speaker;Survey;Task
scajd1tg.TextGrid;138.293;142.184;urnée prévue. Beaulieu préfère;0411; être0421 inconnue et tranquil;SCAJD1;SCA;Read text
scajd1tg.TextGrid;138.293;142.184;vue. Beaulieu préfère0411 être;0421; inconnue et tranquille1413 pl;SCAJD1;SCA;Read text
scajd1tg.TextGrid;138.293;142.184;tre0421 inconnue et tranquille;1413; plutôt que1112 de1112 se1112 ;SCAJD1;SCA;Read text
scajd1tg.TextGrid;142.184;145.525; de1112 se1112 trouver au cent;0452;re d'une0412 bataille0412 poli;SCAJD1;SCA;Read text
scajd1tg.TextGrid;142.184;145.525;12 trouver au cent0452re d'une;0412; bataille0412 politique0412 do;SCAJD1;SCA;Read text
scajd1tg.TextGrid;142.184;145.525; cent0452re d'une0412 bataille;0412; politique0412 dont, par0412 l;SCAJD1;SCA;Read text
scajd1tg.TextGrid;142.184;145.525;une0412 bataille0412 politique;0412; dont, par0412 la télévision, ;SCAJD1;SCA;Read text
scajd1tg.TextGrid;145.525;149.146;le0412 politique0412 dont, par;0412; la télévision, se1212raient t;SCAJD1;SCA;Read text
scajd1tg.TextGrid;145.525;149.146;émoins des millions d'électeur;0413;s.                            ;SCAJD1;SCA;Read text
scamm1gg.TextGrid;690.655;701.571;: Non mais j'es/ je0132 trouve;0412; qu'à un il il vient un certai;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;690.655;701.571;où il faut ob/ où il faut dire;0411; euh stop0411 et b/ les jeunes;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;690.655;701.571;/ où il faut dire0411 euh stop;0411; et b/ les jeunes0414, il y a ;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;690.655;701.571; euh stop0411 et b/ les jeunes;0414;, il y a beaucoup de0112 jeune;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;690.655;701.571; il y a beaucoup de0112 jeunes;0412; qui prennent0412 la re0212lèv;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;690.655;701.571;de0112 jeunes0412 qui prennent;0412; la re0212lève0413 puis c'est ;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;690.655;701.571;qui prennent0412 la re0212lève;0413; puis c'est bien. E: Hum hum. ;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;709.033;713.657; faire comme loisirs? MM: Alor;1412;s ce0112 que1122 je1112 fais m;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;709.033;713.657;2nant et ce0112 que1122 j'aime;0412; beaucoup faire0412 c'est donn;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;709.033;713.657;1122 j'aime0412 beaucoup faire;0412; c'est donner des cour0412s de;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;709.033;713.657;aire0412 c'est donner des cour;0412;s de1122 soutien, MM: à des <E;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;713.657;719.101;s en g/ qui qui qui traversent;0422; de1122 grosses0412 difficulté;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;713.657;719.101; traversent0422 de1122 grosses;0412; difficultés scolaires0413. E:;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;713.657;719.101;sses0412 difficultés scolaires;0413;. E: D'accord. MM: En plus0412;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;721.603;732.394;0413. E: D'accord. MM: En plus;0412; de1122 ça, je v/ j'aime1412 b;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;721.603;732.394;us0412 de1122 ça, je v/ j'aime;1412; beaucoup aller tous les diman;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;721.603;732.394;ucoup aller tous les dimanches;0414; à l'hôpital0412 Pourtalès0413;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;721.603;732.394; les dimanches0414 à l'hôpital;0412; Pourtalès0413 pousser les lit;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;721.603;732.394;0414 à l'hôpital0412 Pourtalès;0413; pousser les lits et les chais;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;721.603;732.394;ousser les lits et les chaises;1412; des gens qui désirent0412 par;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;721.603;732.394;ises1412 des gens qui désirent;0412; participer à la cérémonie oec;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;721.603;732.394;per à la cérémonie oecuménique;0413;. E: Hum hum, d'accord. MM: C';SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;739.125;742.76; C'est mon t/ c'est ma famille;0412; du dimanche0413. E: (rires) C;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;739.125;742.76;est ma famille0412 du dimanche;0413;. E: (rires) Chouette. Et puis;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;750;756.329;: au théâtre?> MM: je1134 alor;0412;s je1133 vais j'essaie0412 d'a;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;750;756.329;alor0412s je1133 vais j'essaie;0412; d'aller le1112 plus souvent p;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;750;756.329;r le1112 plus souvent possible;0421; au théâtre0421 au cinéma, MM:;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;750;756.329;ouvent possible0421 au théâtre;0421; au cinéma, MM: et vu la situa;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;756.329;762.73;MM: et vu la situation puisque;0422; j'étais seule0412 je0122 me11;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;756.329;762.73;tion puisque0422 j'étais seule;0412; je0122 me1122 suis créé un gr;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;756.329;762.73;122 me1122 suis créé un groupe;0412; d'amis euh, MM: euh assez éte;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;762.73;767.983;euh, MM: euh assez étendu donc;0411; euh lundi je1112 vois tel0411;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;762.73;767.983;0411 euh lundi je1112 vois tel;0411; et tel0412 disons j'ai une041;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;762.73;767.983;ndi je1112 vois tel0411 et tel;0412; disons j'ai une0412 vie assez;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;762.73;767.983;411 et tel0412 disons j'ai une;0412; vie assez réglée. E: Ouais, v;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;769.425;772.921;n je0112 f/ je0132 fais en sor;0452;te d'être0421 occupée hein. <E;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;769.425;772.921;e0132 fais en sor0452te d'être;0421; occupée hein. <E: Ouais.> E: ;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;778.975;785.843; ou vous avez voyagé? MM: Alor;1412;s, j'ai terriblement pr/ peur0;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;778.975;785.843;2s, j'ai terriblement pr/ peur;0412; de1122 prend0452re l'avion do;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;778.975;785.843;ment pr/ peur0412 de1122 prend;0452;re l'avion donc0411 euh je1112;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;778.975;785.843;e1122 prend0452re l'avion donc;0411; euh je1112 je1112 ne1112 voy/;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;785.843;791.918;1132 suis allée MM: à la suite;0412; du décès de0112 mon mari je11;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;791.918;796.402;e1312 MM: qui est un peu comme;0412; ma soeur0411 en fait0414, nou;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;791.918;796.402; est un peu comme0412 ma soeur;0411; en fait0414, nous avons fait ;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;791.918;796.402;comme0412 ma soeur0411 en fait;0414;, nous avons fait l'école0412 ;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;791.918;796.402;t0414, nous avons fait l'école;0412; primaire0411 ensemble0423, M ;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;791.918;796.402;vons fait l'école0412 primaire;0411; ensemble0423, MM: et à l'âge ;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;791.918;796.402;cole0412 primaire0411 ensemble;0423;, MM: et à l'âge0412 de1122 v ;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;796.402;800.441;  ensemble0423, MM: et à l'âge;0412; de1122 vingt ans elle0411 est;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;796.402;800.441;'âge0412 de1122 vingt ans elle;0411; est partie aux Etats-Unis et ;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;800.441;802.351;:  puis effective0312ment elle;0411; est plus jamais re0212ve1322n;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;802.351;806.215;mais re0212ve1322nue, MM: elle;0411; a fondé là-bas, elle0411 a cr;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;802.351;806.215; elle0411 a fondé là-bas, elle;0411; a créé une0411 agence0412 de1;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;802.351;806.215;dé là-bas, elle0411 a créé une;0411; agence0412 de1122 voyage0413,;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;802.351;806.215;elle0411 a créé une0411 agence;0412; de1122 voyage0413, MM: et qua;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;802.351;806.215;e0411 agence0412 de1122 voyage;0413;, MM: et quand mon mari est dé;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;806.215;812.286;quand mon mari est décédé elle;0412; m'a dit 'Mainte0312nant tu tu;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;806.215;812.286;s' mais j'ai eu très très peur;0411; en avion mais enfin bon <E: (;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;812.286;817.155; suis allée aussi à à Majorque;0421; avec0412 les enfants, MM: pou;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;812.286;817.155;ée aussi à à Majorque0421 avec;0412; les enfants, MM: pour0412 p/ ;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;817.155;828.117;avec0412 les enfants, MM: pour;0412; p/ pour0412 passer des vacanc;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;817.155;828.117; enfants, MM: pour0412 p/ pour;0412; passer des vacances0411 un pe;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;817.155;828.117;/ pour0412 passer des vacances;0411; un peu disco (rires). E: D'ac;SCAMM1;SCA;Formal interview
scamm1gg.TextGrid;837.038;853.423;attachée? <MM: Je1133 oui alor;0412;s je1122 suis très attachée à ;SCAMM1;SCA;Formal interview
scamm1lg.TextGrid;734.602;738.854;1122 j'ai re0212marqué en fait;0412; si je1112 si je1112 re0212vie;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;734.602;738.854; je1112 re0212viens en arrière;0414; MM: <E: Hum hum.> c'est pas  ;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;738.854;743.942;m hum.> c'est pas les meilleur;0412;s élève0412s que11221'ai eus q;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;738.854;743.942;st pas les meilleur0412s élève;0412;s que11221'ai eus qui ont le01;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;753.036;756.378;mais, > MM: 'Vous me0112 faite;0412;s suer avec0412 vos participe0;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;753.036;756.378;us me0112 faite0412s suer avec;0412; vos participe0412s passés hei;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;753.036;756.378;2s suer avec0412 vos participe;0412;s passés hein' (rires) MM: et ;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;756.378;759.527;12 suis je0112 suis polie donc;0411; il me0112 disait pas <E: Hum ;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;759.527;763.041; > MM: 'mais vous me0112 faite;0412;s suer avec vos participe0412s;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;759.527;763.041;e0412s suer avec vos participe;0412;s passés' (rires). MM: ben oui;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;763.041;769.128;n oui ben ma foi ben c'est not;0452;re métier on est bien obligé d;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;763.041;769.128;on est bien obligé de0112 leur;0411; apprendre0421 hein j'entends ;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;763.041;769.128;ligé de0112 leur0411 apprendre;0421; hein j'entends euh il f/, <E:;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;769.128;771.052; uais.> MM: il faut passer par;0412; là hein. <E: Ben bien sûr.> M;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;771.052;777.117;/ c'était vraiment un un élève;0412; qui avait d'énorme0422s diffi;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;771.052;777.117;n élève0412 qui avait d'énorme;0422;s difficultés, MM: mais je0112;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;777.117;779.758;Toi dans la vie tu vas réussir;0412;' ben, MM: il est de0212ve1312;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;779.758;783.374;MM: il est de0212ve1312nu prof;0412; d'auto-école0411 il a eu des ;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;779.758;783.374;ve1312nu prof0412 d'auto-école;0411; il a eu des taxis, MM: euh il;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;783.374;789.264;te0312nant il joue à la bourse;0421; il il s'est <E: (rire).> MM: ;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;789.264;795.706;MM: il est ve0212nu très riche;0421; et il s'est il s'est ouais ou;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;795.706;801.322;ipes passés (rires). <MM: alor;0411;s exacte1322ment. Ben oui.> E:;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;805.043;809.518;2 c'est,> MM: je0132 vais dire;0411; un gros mot c'est chiant ces ;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;805.043;809.518;par/ mais il faut les apprendr;0423;e, <E: Bien sûr ouais ouais.> ;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;809.518;815.011;ûr ouais ouais.> MM: puis alor;0412;s juste1322ment avec0412 ce122;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;809.518;815.011;s alor0412s juste1322ment avec;0412; ce1222lui qui est en huitième;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;809.518;815.011; ce1222lui qui est en huitième;0414; <E: ouais.> MM: Han je0132 te;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;809.518;815.011;s oublié beaucoup de0112 chose;0411;s hein. <E: Hum hum.> MM: la l;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;815.011;819.611;n. <E: Hum hum.> MM: la langue;0412; française0412 si je0112 dis q;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;815.011;819.611;.> MM: la langue0412 française;0412; si je0112 dis que0112 la lang;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;815.011;819.611;i je0112 dis que0112 la langue;0411; alle0312mande0411 est diffici;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;815.011;819.611;12 la langue0411 alle0312mande;0411; est difficile0412 puis que011;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;815.011;819.611;lle0312mande0411 est difficile;0412; puis que0112 c'est pour0412 ç;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;815.011;819.611;le0412 puis que0112 c'est pour;0412; ça que0112 je0122 l'aime0412 ;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;815.011;819.611;r0412 ça que0112 je0122 l'aime;0412; pas, MM: mais la la langue041;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;819.611;828.384;412 pas, MM: mais la la langue;0412; française0411 elle0411 est au;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;819.611;828.384;ais la la langue0412 française;0411; elle0411 est aussi drôle0312m;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;819.611;828.384; langue0412 française0411 elle;0411; est aussi drôle0312ment diffi;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;819.611;828.384; aussi drôle0312ment difficile;0411; hein <E: ouais toutes les exc;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;828.384;831.583;te. <E: Ouais hein c'est clair;0413;.> MM: mais tu les prends à la;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;831.583;835.228;tu les prends à la maison alor;0413;s? <E: non non non c'est au,> ;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;835.228;841.245;vois XXX <MM: Ah ouais d'accor;0413;d,> MM: Tu donne0412s beaucoup;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;841.245;848.06;is d'accor0413d,> MM: Tu donne;0412;s beaucoup d'heure0411s ou bie;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;841.245;848.06;Tu donne0412s beaucoup d'heure;0411;s ou bien? <E: Euh, j/ s/ c'es;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;852.458;857.674;es deux.> MM: Ah ouais d'accor;0413;d, hum hum. - MM: Mais c'est v;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;860.003;863.275;'est vrai que ça ça permet une;0411; ouverture0411 euh, MM: on res;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;860.003;863.275;ça ça permet une0411 ouverture;0411; euh, MM: on res0452te jeune14;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;863.275;868.742; ouverture0411 euh, MM: on res;0452;te jeune1414 moi j'ai l'impres;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;863.275;868.742;11 euh, MM: on res0452te jeune;1414; moi j'ai l'impression de0112 ;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;863.275;868.742;impression de0112 rester jeune;0411; avec0412 mes enfants hein <E:;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;863.275;868.742;n de0112 rester jeune0411 avec;0412; mes enfants hein <E: oui oui ;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;868.742;874.973;mulant, <MM: Toi tu as affaire;0411; à des tu as tu as, oui> E: de;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;879.306;882.748;les les enfants c'est chouette;1413;, <E: hum hum.> MM: Puis tout ;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;882.748;886.728; coup je0112 descends en ville;0412; puis j'entends 'M. ouh ouh' (;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;889.894;892.524;Mais c'est sympa je0112 trouve;0412; que0122 c'est, <E: Ouais ouai;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;902.094;907.833;um hum. MM: Ouais puis ils ose;0412;nt pas s'il y a déjà des confl;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;902.094;907.833; y a déjà des conflits ils ose;0412;nt pas se0112 confier à leur04;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;902.094;907.833;12nt pas se0112 confier à leur;0412;s parents encore0411 hein. <E:;SCAMM1;SCA;Informal interview
scamm1lg.TextGrid;902.094;907.833;ier à leur0412s parents encore;0411; hein. <E: Bien sûr bien sûr b;SCAMM1;SCA;Informal interview
scamm1tg.TextGrid;0;3.51287;       Le1132 Premier Ministre;0424; ira-t-il0411 à Beaulieu? Le11;SCAMM1;SCA;Read text
scamm1tg.TextGrid;0;3.51287; Premier Ministre0424 ira-t-il;0411; à Beaulieu? Le1132 village041;SCAMM1;SCA;Read text
scamm1tg.TextGrid;3.51287;7.08119;411 à Beaulieu? Le1132 village;0412; de1122 Beaulieu est en grand ;SCAMM1;SCA;Read text
scamm1tg.TextGrid;7.08119;16.1264; émoi. Le1132 Premier Ministre;0423; a en effet décidé de1132 fair;SCAMM1;SCA;Read text
scamm1tg.TextGrid;7.08119;16.1264;a en effet décidé de1132 faire;0411; étape0412 dans cette0412 comm;SCAMM1;SCA;Read text
scamm1tg.TextGrid;7.08119;16.1264; décidé de1132 faire0411 étape;0412; dans cette0412 commune0411 au;SCAMM1;SCA;Read text
scamm1tg.TextGrid;7.08119;16.1264;faire0411 étape0412 dans cette;0412; commune0411 au cour0412s de11;SCAMM1;SCA;Read text
scamm1tg.TextGrid;7.08119;16.1264;ape0412 dans cette0412 commune;0411; au cour0412s de1122 sa tourné;SCAMM1;SCA;Read text
scamm1tg.TextGrid;7.08119;16.1264; cette0412 commune0411 au cour;0412;s de1122 sa tournée de1112 la ;SCAMM1;SCA;Read text
scamm1tg.TextGrid;16.1264;21.5813;in d'année. Jusqu'ici les seul;0412;s titre1422s de1112 gloire0412;SCAMM1;SCA;Read text
scamm1tg.TextGrid;16.1264;21.5813; Jusqu'ici les seul0412s titre;1422;s de1112 gloire0412 de1122 Bea;SCAMM1;SCA;Read text
scamm1tg.TextGrid;16.1264;21.5813;0412s titre1422s de1112 gloire;0412; de1122 Beaulieu étaient son v;SCAMM1;SCA;Read text
scamm1tg.TextGrid;16.1264;21.5813;lieu étaient son vin blanc sec;0413;, ses che1212mise0411s en soie;SCAMM1;SCA;Read text
scamm1tg.TextGrid;21.5813;23.7291;blanc sec0413, ses che1212mise;0411;s en soie, un champion local04;SCAMM1;SCA;Read text
scamm1tg.TextGrid;23.7291;27.3188;11s en soie, un champion local;0412; de1122 course0421 à pied (Lou;SCAMM1;SCA;Read text
scamm1tg.TextGrid;23.7291;27.3188;ampion local0412 de1122 course;0421; à pied (Louis Garet), quatriè;SCAMM1;SCA;Read text
scamm1tg.TextGrid;27.3188;31.841; pied (Louis Garet), quatrième;0411; aux Jeux Olympique0412s de112;SCAMM1;SCA;Read text
scamm1tg.TextGrid;27.3188;31.841;atrième0411 aux Jeux Olympique;0412;s de1122 Berlin en mille0412 n;SCAMM1;SCA;Read text
scamm1tg.TextGrid;27.3188;31.841;ue0412s de1122 Berlin en mille;0412; neuf0412 cent trente0412 six0;SCAMM1;SCA;Read text
scamm1tg.TextGrid;27.3188;31.841;e1122 Berlin en mille0412 neuf;0412; cent trente0412 six0413, et, ;SCAMM1;SCA;Read text
scamm1tg.TextGrid;27.3188;31.841;mille0412 neuf0412 cent trente;0412; six0413, et, plus récemment, ;SCAMM1;SCA;Read text
scamm1tg.TextGrid;27.3188;31.841;2 neuf0412 cent trente0412 six;0413;, et, plus récemment, son usin;SCAMM1;SCA;Read text
scamm1tg.TextGrid;31.841;35.9201; et, plus récemment, son usine;0412; de1122 pâte0411s italienne041;SCAMM1;SCA;Read text
scamm1tg.TextGrid;31.841;35.9201;ent, son usine0412 de1122 pâte;0411;s italienne0413s. Qu'est-ce011;SCAMM1;SCA;Read text
scamm1tg.TextGrid;31.841;35.9201;412 de1122 pâte0411s italienne;0413;s. Qu'est-ce0112 qui a donc041;SCAMM1;SCA;Read text
scamm1tg.TextGrid;35.9201;40.4207;413s. Qu'est-ce0112 qui a donc;0412; valu à Beaulieu ce1112 grand ;SCAMM1;SCA;Read text
scamm1tg.TextGrid;35.9201;40.4207; Beaulieu ce1112 grand honneur;0413;? Le1131 hasar0414d, tout bête;SCAMM1;SCA;Read text
scamm1tg.TextGrid;40.4207;42.8934;rand honneur0413? Le1131 hasar;0414;d, tout bête0312ment. Car0412 ;SCAMM1;SCA;Read text
scamm1tg.TextGrid;42.8934;47.1389;r0414d, tout bête0312ment. Car;0412; le1122 Premier Ministre0424, ;SCAMM1;SCA;Read text
scamm1tg.TextGrid;42.8934;47.1389;ar0412 le1122 Premier Ministre;0424;, lassé des circuits habituel0;SCAMM1;SCA;Read text
scamm1tg.TextGrid;42.8934;47.1389;4, lassé des circuits habituel;0413;s qui tournaient toujour0411s ;SCAMM1;SCA;Read text
scamm1tg.TextGrid;47.1389;49.6541;el0413s qui tournaient toujour;0411;s autour0412 des même0412s vil;SCAMM1;SCA;Read text
scamm1tg.TextGrid;47.1389;49.6541;tournaient toujour0411s autour;0412; des même0412s ville0413s, veu;SCAMM1;SCA;Read text
scamm1tg.TextGrid;47.1389;49.6541;ujour0411s autour0412 des même;0412;s ville0413s, veut découvrir04;SCAMM1;SCA;Read text
scamm1tg.TextGrid;47.1389;49.6541;autour0412 des même0412s ville;0413;s, veut découvrir0412 ce1122 q;SCAMM1;SCA;Read text
scamm1tg.TextGrid;49.6541;54.2365;12s ville0413s, veut découvrir;0412; ce1122 qu'il0411 appelle0413 ;SCAMM1;SCA;Read text
scamm1tg.TextGrid;49.6541;54.2365;eut découvrir0412 ce1122 qu'il;0411; appelle0413 la campagne0412 p;SCAMM1;SCA;Read text
scamm1tg.TextGrid;49.6541;54.2365;r0412 ce1122 qu'il0411 appelle;0413; la campagne0412 profonde0413.;SCAMM1;SCA;Read text
scamm1tg.TextGrid;49.6541;54.2365;il0411 appelle0413 la campagne;0412; profonde0413. Le1132 maire041;SCAMM1;SCA;Read text
scamm1tg.TextGrid;49.6541;54.2365;e0413 la campagne0412 profonde;0413;. Le1132 maire0412 de1122 Beau;SCAMM1;SCA;Read text
scamm1tg.TextGrid;54.2365;57.6772;412 profonde0413. Le1132 maire;0412; de1122 Beaulieu, Marc0422 Bla;SCAMM1;SCA;Read text
scamm1tg.TextGrid;54.2365;57.6772;aire0412 de1122 Beaulieu, Marc;0422; Blanc, est en re1212vanche041;SCAMM1;SCA;Read text
scamm1tg.TextGrid;57.6772;59.9761;422 Blanc, est en re1212vanche;0412; très inquiet. La cote2412 du ;SCAMM1;SCA;Read text
scamm1tg.TextGrid;59.9761;65.409;a cote2412 du Premier Ministre;0422; ne1122 cesse0412 de1122 baiss;SCAMM1;SCA;Read text
scamm1tg.TextGrid;59.9761;65.409;mier Ministre0422 ne1122 cesse;0412; de1122 baisser de1212puis les;SCAMM1;SCA;Read text
scamm1tg.TextGrid;65.409;68.02;es élections. Comment, en plus;0413;, éviter les manifestations qu;SCAMM1;SCA;Read text
scamm1tg.TextGrid;68.02;74.5118;festations qui ont eu tendance;0411; à se1112 multiplier lor0412s ;SCAMM1;SCA;Read text
scamm1tg.TextGrid;68.02;74.5118;ce0411 à se1112 multiplier lor;0412;s des visite0412s officielle04;SCAMM1;SCA;Read text
scamm1tg.TextGrid;68.02;74.5118;multiplier lor0412s des visite;0412;s officielle0413s? La côte0411;SCAMM1;SCA;Read text
scamm1tg.TextGrid;68.02;74.5118;12s des visite0412s officielle;0413;s? La côte0411 escarpée du Mon;SCAMM1;SCA;Read text
scamm1tg.TextGrid;74.5118;79.44;0412s officielle0413s? La côte;0411; escarpée du Mont Saint-Pierre;SCAMM1;SCA;Read text
scamm1tg.TextGrid;74.5118;79.44; escarpée du Mont Saint-Pierre;0412; qui mène0411 au village0413, ;SCAMM1;SCA;Read text
scamm1tg.TextGrid;74.5118;79.44;Mont Saint-Pierre0412 qui mène;0411; au village0413, connaît des b;SCAMM1;SCA;Read text
scamm1tg.TextGrid;74.5118;79.44;re0412 qui mène0411 au village;0413;, connaît des barrage0412s cha;SCAMM1;SCA;Read text
scamm1tg.TextGrid;79.44;84.9471;llage0413, connaît des barrage;0412;s chaque0412 fois que1112 les ;SCAMM1;SCA;Read text
scamm1tg.TextGrid;79.44;84.9471;onnaît des barrage0412s chaque;0412; fois que1112 les opposants de;SCAMM1;SCA;Read text
scamm1tg.TextGrid;79.44;84.9471; opposants de1112 tous les bor;0412;ds manifeste0422nt leur0412 co;SCAMM1;SCA;Read text
scamm1tg.TextGrid;79.44;84.9471;2 tous les bor0412ds manifeste;0422;nt leur0412 colère0413. D'un a;SCAMM1;SCA;Read text
scamm1tg.TextGrid;79.44;84.9471;bor0412ds manifeste0422nt leur;0412; colère0413. D'un autre1422 cô;SCAMM1;SCA;Read text
scamm1tg.TextGrid;79.44;84.9471;anifeste0422nt leur0412 colère;0413;. D'un autre1422 côté, à chaqu;SCAMM1;SCA;Read text
scamm1tg.TextGrid;84.9471;87.336;eur0412 colère0413. D'un autre;1422; côté, à chaque0412 voyage0412;SCAMM1;SCA;Read text
